targets	p_val_ttest_late_RepA	p_val_ttest_late_RepB	p_val_ttest_late_RepC	p_val_wil_late_RepA	p_val_wil_late_RepB	p_val_wil_late_RepC	fdr_vals_ttest_late_RepA	fdr_vals_ttest_late_RepB	fdr_vals_ttest_late_RepC	fdr_vals_wil_late_RepA	fdr_vals_wil_late_RepB	fdr_vals_wil_late_RepC
SLC25A18_SLC25A22	0.03742168464951137	0.9520106105113808	0.1641111971175382	0.04354668556445732	0.41035764625697557	0.1016319438007078	0.13716845262988153	0.9749533936774322	0.34650361033432686	0.1515306963898346	0.6148030180921794	0.25163678392963706
SLC25A14_SLC25A30	0.19115563118748394	0.36865844254682656	0.19888116194909483	0.1411007360680685	0.15909204776944194	0.14456790734223526	0.374316159929864	0.5782436734271229	0.3969914666813327	0.31594295250024035	0.3428134083734837	0.3154765774629287
SLC25A36_SLC25A33	0.5893756963528745	0.6712704824168859	0.6157660559227363	0.5198822084118062	0.663696329439177	0.5659972358420744	0.7448551745318537	0.8247107107162114	0.7523594752080882	0.6981469030823473	0.8138181182408957	0.7352168577792765
SLC25A28_SLC25A37	0.00998642467269136	0.007581223545492795	0.0022448625039833184	0.0028880371947898826	0.0017153998409360977	7.764608165939563e-4	0.059110831165739244	0.05484180210505662	0.02281647878341155	0.0265596277735141	0.021547095562977812	0.010955543028654452
SLC25A52_SLC25A51	0.07062814327748287	0.1433783467324008	0.6200653565052676	0.058586562024970146	0.12786823031437997	0.552242426345903	0.2032038759100764	0.31421212156249534	0.7540346129875155	0.18013181756931118	0.29332801163432376	0.7245983428487645
SLC27A1_SLC27A4	0.1423897428306522	0.5137176195426965	0.07411859399612257	0.03264634184669845	0.8429285296801435	0.09530503453357216	0.3181376032875743	0.7083388863841732	0.2041234005775568	0.12899012537885882	0.9197207474264278	0.24238070511007243
SLC27A2_SLC27A6	0.9511725246718599	0.009989797219772539	0.06354111479964845	0.7105787383610644	0.009790509410045735	0.11374345668508958	0.9671349461125525	0.06445246896120878	0.18600190804345149	0.8177610061585434	0.06678294498243116	0.2718231099434855
SLC28A2_SLC28A1	0.007199017159430037	0.23629534338457003	0.07976541344188498	0.02304315753421885	0.23829042319141097	0.07352354044618065	0.04667885233954323	0.42798463728084285	0.21472598302296084	0.10186460197530221	0.44303093120424786	0.2080473809328738
SLC2A7_SLC2A5	0.6982297448083277	0.6531251839588582	0.6058955211658545	0.7052399661810469	0.7337713589645833	0.5105536784369668	0.8161873258330609	0.8124162736536452	0.7464980703359212	0.8161765900746947	0.862767693759727	0.702096513738419
SLC35D2_SLC35D1	0.9707977817405667	0.13497310940012547	0.8535220013439344	0.9246914714659202	0.10806775660893304	0.8803377084821126	0.9811357325117899	0.3028808337301291	0.9158413361329788	0.9581813034304807	0.2650233078742882	0.9328681478771357
SLC35E2B_SLC35E2	0.05679941424746594	0.5734367688600901	0.14875002183769617	0.04224052077815356	0.23829042319141097	0.08208596022432503	0.17786514798351713	0.7533671835789448	0.32737718481373307	0.1515306963898346	0.44303093120424786	0.2213312540079968
SLC37A2_SLC37A1	0.002753416188979553	2.0912926003213136e-4	0.0053530076672099434	0.001294400423117247	5.543841502409051e-5	0.002170125306343208	0.027403995391103882	0.006731348057284228	0.03990466128668086	0.016459659701367462	0.0026003351461318935	0.020320264232122763
SLC41A2_SLC41A1	0.6070586655770696	0.13365760631736742	0.0903230715308393	0.4943510742079763	0.21392562462102946	0.08666104104084534	0.7571403008040039	0.30124143218137517	0.23258190919191118	0.6880832519381291	0.4157448864473219	0.2282886758876488
SLC43A2_SLC43A1	0.12255806439357816	0.8925706714975752	0.7410372321452157	0.45507722528330424	0.8712192465315819	0.535368214177708	0.2888668336965344	0.9465499152644783	0.8381072988709578	0.6546501983824069	0.9376758870716084	0.7217660479097371
SLC52A2_SLC52A1	0.2379001074566725	0.07478302009811076	0.5012330050694693	0.28878544884158924	0.047139770240429243	0.43497115482751364	0.4291367962878681	0.21636660309284855	0.6801474199700687	0.5032978211621606	0.16628069639603466	0.6328156762226187
SLC5A8_SLC5A12	0.6631777242325001	0.060263791994522	0.048971864617691686	0.3931926356057113	0.012283894286049169	0.03037026074156817	0.7933484970493323	0.18809607804350803	0.15616415032886202	0.6071790324945767	0.0740406375396285	0.11759912993915496
SLC6A17_SLC6A15	0.148524813613006	0.00322386840552526	0.002016164409410099	0.12471583123130346	0.00283827966293764	4.132806718364402e-4	0.32274379329408476	0.03337561507943147	0.02140875609992167	0.2912864085447677	0.03177639187854097	0.007910520530995684
SLC6A19_SLC6A18	0.06983642052092748	0.036352671939766504	0.01651153818439106	0.08666104104084534	0.04096765539485563	0.01584014985006954	0.20205481218133511	0.13901337438097988	0.0787355756014944	0.23245018820851743	0.151786636894609	0.0773239542444153
SLC6A3_SLC6A2	0.829823485302012	0.5915190410322845	0.9635112396579385	0.6771172208705032	0.6771172208705032	1	0.8924102001271665	0.7663705814632112	0.9803141911069309	0.7998058916245623	0.8233279407171092	1
SLC7A7_SLC7A6	0.08040972359418709	0.5754826788064413	0.27860240619321397	0.025445274484163186	0.3291444963642206	0.15909204776944194	0.21948445208906034	0.7536247961899016	0.48309844844951244	0.1087495133555522	0.5441714787402042	0.3371703893056074
SLC9A4_SLC9A2	5.349545314373875e-5	3.9277020853390295e-4	2.7551942372940946e-6	3.575291689843733e-4	3.405657649560165e-4	6.283811743576102e-5	0.0022958465307521213	0.009408216623021395	6.982405865736543e-4	0.007081827770267394	0.00729220206637512	0.002588930438353354
SLC9B2_SLC9B1	0.4632249494540711	0.5576052404852102	0.47324241993426164	0.6318246790633238	0.5864353293628392	0.33608824863900105	0.6550941203231088	0.7382177348326048	0.6600334710176621	0.7756608098155227	0.7591154377266544	0.5460108771264528
SLFN12L_SLFN12	0.062158631006493686	0.8115743527687912	0.19609616712798758	0.1367723993416823	0.9569027998716118	0.24748924584937046	0.18720289455172073	0.9099771706874237	0.39449033621450624	0.3124528952998921	0.9809249571377167	0.4543920200086481
SMARCA4_SMARCA2	0.01947382324729038	0.005445565761701791	0.1619148240759509	0.035080344938531856	0.012364067627976798	0.38205157486832003	0.09042799261193117	0.04471371165759861	0.3438603480375864	0.13482371375629779	0.0740406375396285	0.5804028349769463
SMARCA1_SMARCA5	0.1638729827372807	0.013868596149519864	0.008069829946320266	0.2824671450530467	0.027167445219226146	0.010076210896129133	0.3426302899080081	0.07860001602806668	0.050682468565304103	0.495640816702961	0.11601986750752326	0.056713099579306044
SMARCC2_SMARCC1	0.5418965769682886	0.2089203833087922	0.4279904082740269	0.6048074458395712	0.1669629958290285	0.30352151022735535	0.7047392351986582	0.3975841661556174	0.6217632165334946	0.7569279091309337	0.35458120763690587	0.5133450829789425
SMOC2_SMOC1	0.003944177308494978	0.0034014339242965314	6.599926015002551e-4	0.006662859376240846	0.005381560997410167	0.0017281972702950458	0.03302847664837258	0.03417927603157754	0.011144137369594471	0.04422250798300186	0.044701676026874776	0.01711579988849901
SMURF2_SMURF1	0.15416583265259454	0.10550706668011775	0.41832872473453897	0.26402439136490735	0.17248026523655233	0.5699488280330043	0.3287594360914542	0.25812892798223586	0.6112889197449083	0.47386760774208136	0.3588983296841392	0.7365712583111599
SNAP25_SNAP23	1.0752239927558e-5	0.00970828567962727	0.027050218165806425	1.1073381416154687e-6	0.006355817560860103	0.005782077629646385	7.383204750256493e-4	0.06328819145579803	0.1063424607281703	2.851395714659832e-4	0.04817963854655236	0.04000412790337015
SNCB_SNCA	0.12379799062449309	0.7933543414362034	0.32882007362934795	0.04179756370827076	0.7213402857365863	0.3971978125886033	0.2901802393767663	0.9046950185382515	0.531687089227988	0.15052968748083523	0.8549833076049296	0.5946420740788684
SNRPA_SNRPB2	0.0031748307362207758	4.01092274561289e-5	0.001290104656473653	0.0012566739358383038	1.1232740186924004e-4	9.038721946881646e-4	0.028190307399201715	0.002754166951987518	0.016009732483950153	0.01617967692391816	0.003402859527215213	0.012406375537534273
SNRPB_SNRPN	0.25828306741520396	0.0675098909914852	0.5443924606859578	0.5004979792427414	0.21655935554748396	0.7159524582652335	0.45320538234695074	0.20213717360822603	0.7003696399527951	0.691832045631704	0.4192784515299032	0.8370386288458461
SNX1_SNX2	0.3966885945973634	0.2370797799476765	0.9928366123172014	0.5752085094409454	0.18241403173096174	0.892399746952057	0.5982273095684982	0.4284073216598365	0.9979845072134333	0.7404669776332556	0.37159476809008	0.9427402454980706
SNX12_SNX3	4.5891679141412127e-4	0.03691581212641892	0.3242895845564695	0.0016195113114231964	0.05856806499728798	0.3658470865652001	0.009646618268500917	0.13927943769308238	0.5268427004624031	0.019328435726512584	0.18175951471602184	0.5692182766799941
SORCS3_SORCS1	0.06805633616545285	0.03158483282605853	0.01496682748203451	0.06386235422741923	0.03619631334497871	0.00857057401464973	0.1985779780465055	0.12734299580519712	0.07411457839661319	0.18894908453615536	0.13808223239010398	0.051027116965833653
SOS2_SOS1	0.0043228728413348535	3.8110713684500743e-4	7.255584813468297e-8	2.7530396661916315e-4	4.957780249799307e-5	4.718203955115898e-10	0.03430717843239396	0.009408216623021395	7.473252357872346e-5	0.00644461558222132	0.002553256828646643	4.859750073769376e-7
SOX1_SOX2	0.5035061047098793	0.15931789082548156	0.701181137539761	0.6312468133569991	0.14456790734223526	0.9923915829024783	0.6859937669989096	0.33574546657523513	0.8114792940066896	0.7756608098155227	0.3216089515388819	0.9991821411432578
SOX14_SOX21	0.3400008836310655	0.04786322219414132	0.22860589752080332	0.3751666886228534	0.056910494286608	0.3616287231259694	0.5421066720433397	0.16240592827671177	0.4301114271194329	0.5863758562694067	0.18175951471602184	0.5643599769996188
SOX6_SOX5	0.05997790218591142	0.26501492457413506	0.1530175958444966	0.026292746286576067	0.4474387887554057	0.11859315981175353	0.18346863378847744	0.45845275664196516	0.33250659012622674	0.11144662006244176	0.640976289872139	0.27635962580567003
SP9_SP8	0.026040987288525275	0.002961424069511418	0.15442879498079215	0.06030342166061783	0.006324971886023329	0.035080344938531856	0.10728886762872414	0.032056919445657195	0.33346259712833526	0.18322278557650845	0.04817963854655236	0.12997393988017197
SPAG11B_SPAG11A	5.885980931401389e-4	0.1906808034686544	0.03641813286536134	4.138292345662009e-5	0.05548955390655747	0.009289541297093556	0.011548294400258832	0.37267785118162056	0.1284612220935691	0.0019374732345599406	0.18029728871846748	0.05375408728093462
MAPK8IP3_SPAG9	0.0577962562116764	0.020984628816345146	0.009683695075806268	0.1871255760951661	0.031907039394097815	0.007950762386144025	0.17876920089497506	0.09960445935868895	0.05584550535898325	0.384709268219603	0.12787646138490563	0.048457309217327486
SPOCK3_SPOCK1	0.7740602748016758	0.7055372859129967	0.3655733370576958	0.9246914714659202	0.6465032771157373	0.49480496801972146	0.862940574361042	0.8450039587097518	0.5705159654082222	0.9581813034304807	0.8013217514190245	0.6850122541133241
SPOPL_SPOP	0.0013195696064443102	0.04322038318934334	5.271044763251564e-5	1.2996826493458138e-4	0.01672516612321418	2.3038190052092277e-4	0.016575081641922434	0.15438771854347158	0.0023486324731520777	0.003865837397785463	0.08925865858502906	0.005932333938413761
SPRED2_SPRED1	0.01641690092461736	0.04384605869263938	0.017077941318588287	0.007393865360407059	0.021020317741037544	0.008840081891238603	0.0804239113485774	0.15438771854347158	0.08032091122441067	0.04701037852604488	0.09977385840215977	0.051769970645535665
SPRR1B_SPRR1A	0.10705952086633135	0.8129394722780553	0.27589250322572645	0.19141121993691101	0.7433664336030018	0.31669748672455417	0.2663558127833847	0.9101387570069532	0.48234625611253884	0.38809755223428805	0.8661396228632261	0.5278291445409237
SPRR2B_SPRR2A	0.01029087008501544	0.3247099321422606	0.08885651234519464	0.007312742329233371	0.40396212392113023	0.10385752577686712	0.059548293188572486	0.5291949843457728	0.23053452825075685	0.04701037852604488	0.6109852975605935	0.25521588890340785
SPRY2_SPRY1	0.5399694871698744	0.809612771381511	0.9944639824646191	0.5873932076389743	0.9571160989547624	0.8795483272210048	0.7047392351986582	0.9099771706874237	0.9983410350278341	0.7460111021802016	0.9809249571377167	0.9328681478771357
SPTAN1_SPTA1	0.04049728229405535	0.4535487035675456	0.07771891056498252	0.01947608540444015	0.5780333063322418	0.08666104104084534	0.14433287461203118	0.6570396127631111	0.2111856588797889	0.09077089577635002	0.7555511491398593	0.2282886758876488
SPTLC3_SPTLC2	0.762248914957653	0.4033734783582389	0.5015058232168659	0.5618903350536537	0.3658470865652001	0.4913789466437906	0.8543159765031367	0.612794517269891	0.6801474199700687	0.7316650380597514	0.5746933660492344	0.6839463716798707
SRGAP2C_SRGAP2B	0.3974459847694167	0.016590133051548595	0.3615037781352798	0.12471583123130346	0.011094028447223101	0.2645513824672167	0.5984932226790924	0.088081634242758	0.5688101167294336	0.2912864085447677	0.06967591036975485	0.47224943490681665
GCA_SRI	0.6461257540322574	0.6143800437397577	0.5578430600657336	0.604377188582148	0.86121754505768	0.45507722528330424	0.7829523842979118	0.7867789394108848	0.7093869891546801	0.7569279091309337	0.930801753839885	0.64831195303154
SRSF9_SRSF1	0.13739018072962414	0.20532286315528195	0.9922976531544532	0.2918684400233469	0.47521393375335297	0.8650061256372162	0.31101513439892936	0.3932449602401289	0.9979845072134333	0.5078116439595394	0.6677630992714236	0.9270204792639767
SSTR4_SSTR1	0.05681323658890984	0.05745340984278567	0.20046759760285748	0.06386235422741923	0.21864892225342522	0.4176241952067472	0.17786514798351713	0.18198012901341823	0.39784513589777115	0.18894908453615536	0.4217385579045468	0.6189250662776253
ST7L_ST7	0.337436562096754	0.6494685278179695	0.7517994304026039	0.17469424109541626	0.5867544580343169	0.7723861968771627	0.5405282409948002	0.8118356597724619	0.8448317743396331	0.3687194023120466	0.7591154377266544	0.8720891148920711
ST8SIA4_ST8SIA2	0.8044534737698987	0.7851447909541959	0.9801514726356081	0.9114165589702523	0.8812415839810639	0.6864439015675439	0.8820722549708556	0.8985545940920241	0.9907321067857472	0.9463296932856451	0.9405998253891148	0.8183262664011796
STAG2_STAG1	0.002994225574257467	0.03655897776922054	0.0021285676196837497	0.005591078614140838	0.02752987621251283	9.348770964319281e-4	0.028101834888253602	0.13901337438097988	0.022371680084431245	0.03918206203994399	0.11669042180612432	0.012489745375852292
STAM2_STAM	0.014963364708704702	0.3696997711639496	0.1724477160805474	0.011094028447223101	0.2986136052089451	0.1216243703726535	0.07481682354352351	0.5783548259802185	0.36101859260765	0.06383714693094857	0.5134758153008572	0.2796274586692703
STAMBPL1_STAMBP	0.7612640535324307	0.5967534889517785	0.5340990522408737	0.604377188582148	0.38205157486832003	0.535368214177708	0.8541415851180867	0.7714879032422429	0.6950191416116814	0.7569279091309337	0.5873330180811487	0.7217660479097371
STAT5B_STAT5A	0.6294512081622495	0.26844010379225136	0.8265032902984808	0.45507722528330424	0.0755925054420847	0.86121754505768	0.7709093274757634	0.4609489866387521	0.8998925888027856	0.6546501983824069	0.2115768494710523	0.9270204792639767
STEAP1B_STEAP1	0.7371048617314568	0.989173384005515	0.972123330735455	0.8912829765951944	0.9417198392006398	0.8712192465315819	0.8389149255065199	0.995941921334976	0.9864896853768658	0.9340167214849012	0.9718364712683261	0.9270204792639767
STEAP3_STEAP2	0.43630557341483234	0.4782946730491864	0.1907897247425251	0.6681253537006255	0.2656067363457497	0.07811589424860102	0.6320601133857627	0.679508294125051	0.3883664357407131	0.7974149644399123	0.47744317353598986	0.2145583228694908
OXSR1_STK39	0.0721715565175928	0.02731811172859447	0.0036077614923939517	0.059158243708440444	0.01280381325267005	0.0016475211083730882	0.20427320000066634	0.11808567644744744	0.031817393595165534	0.1813481875586121	0.07493140710369404	0.01696946741624281
STK3_STK4	0.7479550832121296	0.9303589898109518	0.74857581467397	0.9619717469447033	0.8017278748055616	0.7530015324822157	0.8465865227565862	0.9658786016266236	0.842659113785999	0.9829671620565916	0.9066877231541411	0.8608119627710125
STOML3_STOM	0.20087519040622231	0.4807509547925598	0.8672896518591751	0.20991841036200867	0.23953263320006615	0.9659416963322118	0.38542495141919403	0.6811189593347133	0.9209364344484023	0.4110569632564048	0.4437385111440075	0.9903768181477867
STRIP2_STRIP1	0.6589371329912743	0.10076341948920371	0.009074086535457562	0.7501660397807961	0.1353229159452433	0.03703032173077919	0.7922074642596492	0.25252146489995086	0.05371442029609936	0.839859805406761	0.308368591645134	0.13543195296801128
STX10_STX6	0.123793915268583	0.0985052475438602	9.94391380183911e-4	0.07352354044618065	0.04224052077815356	0.0034873260343362376	0.2901802393767663	0.2511396162628119	0.01347662002091353	0.20493279545419366	0.15483180214056286	0.027419433705086448
STX12_STX7	0.2462390624509102	0.24737514972785427	0.03539491783005824	0.13769783840736852	0.25381702680613066	0.02084048495810855	0.4380418554826209	0.4393041452063619	0.12571298401710343	0.3124528952998921	0.4610282187633983	0.09289955521884107
STXBP2_STXBP1	0.3741834250005137	0.12183879844382627	0.023304788710413776	0.622233625467066	0.33548529681839534	0.06759300107897472	0.576959882447827	0.2801204517793327	0.09837677201527127	0.7703132622969686	0.5487880430277916	0.19891654603241132
STXBP5L_STXBP5	0.2874205610383552	0.5270675385825871	0.2390818374159863	0.05574318571113901	0.4471521288435619	0.29779078662305214	0.48932756672645605	0.717146056459795	0.4375199642214877	0.17612110822844534	0.640976289872139	0.5067084239954093
SULF2_SULF1	3.9767063659060744e-5	0.01719317459692535	4.371772440617273e-6	5.0619189105872506e-5	0.02716450008974409	2.079477717956345e-5	0.001780872850818807	0.08943924159006623	6.982405865736543e-4	0.002178286272909206	0.11601986750752326	0.0013386637809343971
SUV39H2_SUV39H1	0.8180527474053495	0.10707025843846803	0.8592512152652568	0.9481320979514656	0.11146989703362711	0.7713814273650488	0.8882194850814064	0.2592730210732265	0.9161788320116092	0.9774647682284121	0.27078772156753755	0.8720891148920711
HNRNPR_SYNCRIP	0.002878600143316988	0.014684109189881566	0.0042662365108433395	1.0382548222863425e-4	0.0032325161951267624	6.025989802243614e-4	0.02797130327940092	0.08088038751645996	0.03507084000519533	0.003341882709234165	0.03420672269969864	0.009151291721642404
SYNGR3_SYNGR1	2.5157461503693497e-4	0.002191781368950309	0.034063333497165636	3.575291689843733e-4	0.006573221737194066	0.010697208690194294	0.0064780463372010755	0.02655923305904492	0.12224820035568154	0.007081827770267394	0.04941911233072911	0.058607047611170866
SYP_SYNPR	0.0070217740279700505	0.27389834935121987	0.00405371821251156	0.03293631356761152	0.45507722528330424	0.004623518066139817	0.046361713133392	0.4679987243122338	0.03422401441710579	0.12899012537885882	0.6492098920246584	0.034015882915171505
SYT4_SYT11	0.06068041873920708	0.10493576946922714	0.030994089026681104	0.0302278407157564	0.03598712599470805	0.021840727899693043	0.18436823392738433	0.2579566648050214	0.11736732241721153	0.1231549943457292	0.13808223239010398	0.09412531270579011
TACR3_TACR1	0.11818859610241174	0.8707323504830944	0.4069121890131283	0.204700759928753	0.4943510742079763	0.3549760615700967	0.2811414641697092	0.9417110569329736	0.6095779170317256	0.40478923445915566	0.6859342086949032	0.557355706428658
TAF1L_TAF1	0.4940914810843098	0.995304094104044	0.5758625068956158	0.651137438033199	0.8316666847530853	0.984582603985255	0.6781243932027536	0.9986112844705191	0.7220758368694911	0.7880981917440598	0.9125870386684611	0.9942353746125614
TAF9B_TAF9	0.21315158422246222	0.18657693419141244	0.6456877226329649	0.14383844529480738	0.28436299671214554	0.7730265649480204	0.3984503298532415	0.366744737055639	0.7744351550699219	0.31953850764485475	0.49856443469255923	0.8720891148920711
TANC2_TANC1	0.8049979802646644	0.01411295787878189	0.9380705421715754	0.5607763472306972	0.00825546472826341	0.7723861968771627	0.8820722549708556	0.07900188377796384	0.9691200184921992	0.7311387818324281	0.05864226669042285	0.8720891148920711
TAOK3_TAOK1	0.004540590899034316	0.01943145702897512	0.0030932096066800686	0.0020183360048263185	0.011318654657572362	7.171353190460471e-4	0.03470130706226862	0.09763122312119207	0.028446481204289914	0.022115809414586258	0.07065584422605778	0.01040351237489336
TAS2R40_TAS2R39	0.8663416230313301	0.944475603699845	0.4268904733049508	0.7821329146831786	0.8214483524849261	0.7147067762172454	0.9120790065493494	0.9711034121554594	0.6210412252882759	0.8606804509868312	0.9112517681654705	0.8365317948906396
TBC1D22B_TBC1D22A	0.694750492006242	0.8802534185718027	0.2348799336891618	0.8313519113785419	0.6678397874907093	0.09390745897127056	0.8140989838070867	0.9417110569329736	0.4366901294220878	0.8919713215832273	0.8140532320892669	0.24001161970324733
TBC1D8B_TBC1D8	0.4013433954685769	0.34467877799400237	0.3517746615756967	0.3217975836504239	0.41867569233087354	0.3645402338100445	0.6017229946617674	0.5521293022298949	0.560012212400259	0.5345992115482848	0.622274117028571	0.5680430269657274
TBPL2_TBP	0.1085913247203718	0.16913543827014418	0.29864566064356196	0.08619051906627483	0.07597952651884603	0.028878933593712776	0.2682231761678249	0.3463409570939334	0.5067628178959948	0.23239851999545305	0.212083773209787	0.11394105462837165
TBX18_TBX15	0.10327572319792269	0.31800897935213246	0.8405438060871905	0.09748246511892615	0.32102463921007773	0.32102463921007773	0.260720575720246	0.5206628451105257	0.9113264423892697	0.24914873218981123	0.5372671042156392	0.5333151264296453
TBX3_TBX2	0.047997238159941	0.16070085804369724	0.279158035541749	0.06151082961206013	0.3813247121264729	0.11707308272045677	0.1610330791685317	0.33642659305895967	0.48324836404706134	0.18579517448804087	0.5873330180811487	0.27635962580567003
TBX5_TBX4	0.17650741902972425	0.17127196980491008	0.016034213204086153	0.25914570379792595	0.32288188107716564	0.1516976334371247	0.35717611316427506	0.3492644961680782	0.0775182981084842	0.46664348760815333	0.5372671042156392	0.3228276083476001
TCAF2_TCAF1	0.3022486485426186	0.5363728627195603	0.31586493476166777	0.5867544580343169	0.7337713589645833	0.3751666886228534	0.5029339386088808	0.7224601870760342	0.5197138702947569	0.7460111021802016	0.862767693759727	0.5733259484889303
SCX_TCF15	0.004235336802014962	9.457621566137932e-5	0.0018442167564917884	0.0024006647323700585	3.752801963519121e-4	0.0017050869636418867	0.03430717843239396	0.004215090116103178	0.01978690894985981	0.024482026478625348	0.007579188279264106	0.01711579988849901
MSC_TCF21	0.01121856690175024	0.03135312250317949	3.4195685461107497e-4	0.00857057401464973	0.05527451373472959	3.752801963519121e-4	0.062460129236771605	0.12734299580519712	0.00804493693461814	0.05317886286198326	0.18016692767965656	0.007730772044849389
LTF_TF	0.9733896514556986	0.4322433891424532	0.12160428442946648	0.9692806439743593	0.3499143955680235	0.11759991120548034	0.9811357325117899	0.6396705327826534	0.2853893133354039	0.9884214838572679	0.5613891393069537	0.27635962580567003
TGFB3_TGFB2	0.8252589456022416	0.23365543493099958	0.6181754436899674	0.8996568958414363	0.16986684153353393	0.7321572876539526	0.8910028448326088	0.42629308577512776	0.7535156295865875	0.9415639852161181	0.3566151727914771	0.8472920400600009
TGIF2LY_TGIF2LX	0.35878929368335377	0.3896921406125434	0.390500400053862	0.4176241952067472	0.3291444963642206	0.4176241952067472	0.5590816527894922	0.5990789624342086	0.5920096703628203	0.627960468705036	0.5441714787402042	0.6189250662776253
NLN_THOP1	0.787211154648517	0.8993558863468313	0.3633757833087061	0.97210773121108	0.6403151727088636	0.3291444963642206	0.8699865764892409	0.9508842619735656	0.5688101167294336	0.9884214838572679	0.7974904811247032	0.5406998903590865
THRB_THRA	0.4822444525121753	0.003958680384497943	0.2250103835995848	0.4637725877073897	0.008136704872236398	0.6111375562078744	0.6699832517402148	0.03582882474241953	0.42603068953597856	0.6606995371211776	0.05848432384739152	0.7718260497617871
TIAL1_TIA1	0.00428837360495739	0.011764236631810462	0.0018285920216760084	0.0017281972702950458	0.006662859376240846	7.106817855603945e-4	0.03430717843239396	0.0716674666455129	0.01978690894985981	0.01977825764893219	0.04973003737339182	0.01040351237489336
JRKL_TIGD2	0.049194029255087215	0.05958224478926781	0.1241781012052237	0.04488680424224384	0.04626153719396454	0.09900278514515493	0.16301430252210913	0.18653407943144634	0.28937430823841725	0.15359936335385765	0.1643082183095982	0.24871431390124285
TIMM17B_TIMM17A	0.08290217918340759	0.280904458023321	0.0683457641167609	0.08666104104084534	0.1480999951926139	0.05367791970870119	0.22411875212312288	0.4774448708977238	0.19392875217703506	0.23245018820851743	0.32519000515003726	0.17293544197200528
TIMM23B_TIMM23	0.7161318406257824	0.3309477349531811	0.3359509119288614	0.5999554873570121	0.26059054943433224	0.4209854632499836	0.8259975317408241	0.5385089526094416	0.5406709988855113	0.7563698310620838	0.47006701561709674	0.6230100964762688
TLK2_TLK1	0.05721733216387991	0.026440601271424165	0.0054076460697743516	0.042488350652675685	0.012489769369074451	0.001037529926527742	0.17858743069332214	0.11688334467625275	0.03990466128668086	0.1515306963898346	0.07436105462512534	0.013012158110627907
TLN2_TLN1	0.5240868206038285	0.3382547284805998	0.23762348299019337	0.4845222012382438	0.3404649847200496	0.17260648693170225	0.6947354249960661	0.5469424966012838	0.4374928720343352	0.679915350511432	0.5548717314266631	0.35916097280738046
TLR6_TLR1	0.3544941886756461	0.3037602547190518	0.03924801716919271	0.32288188107716564	0.24856510371085164	0.03619631334497871	0.5557519244077861	0.5059611428584085	0.13611265213558416	0.5346757837773001	0.45393981706059783	0.1336279668291329
TMED1_TMED5	0.9498755390450586	0.570337930022311	0.35809510743852646	0.5192785060222124	0.6032558405734139	0.20179912183054435	0.9667705585142394	0.7502529603103197	0.567116660009546	0.6981469030823473	0.7713860027752323	0.39902284335341326
TMED3_TMED7	0.08782107532744833	0.6319911910324401	0.8303346823008544	0.07987298466564872	0.5607763472306972	0.9822482224866949	0.2343412113659891	0.8006776466954653	0.9031095277401057	0.21997105402571707	0.7386184624649849	0.994035279642796
TMED4_TMED9	0.3214084041684001	0.2900872004350591	0.026230781204598617	0.43011605077074566	0.5963906153493583	0.057613511537328084	0.5221317339356653	0.4898193712264113	0.10512725541142637	0.6374381759624	0.7658327655559851	0.1798239905559028
TMEM120B_TMEM120A	0.07496873076248917	0.00820594540993045	0.11547441544195089	0.09915778702923443	0.005153738164138713	0.12091997762606649	0.209262310800444	0.05672566290086149	0.2759597399192794	0.251557932611112	0.043852345004049394	0.279254656849436
TMEM184B_TMEM184A	0.40417692672669525	0.41616849074215545	0.91158720668388	0.1790097920955783	0.45581205490336957	0.5667594029871316	0.6050904571635117	0.624859395720729	0.9528495315406986	0.3770553903035698	0.6493588057406233	0.7352168577792765
TMEM185B_TMEM185A	0.036481890816198514	0.16632466639792773	0.026525083713241488	0.012793324072574266	0.18135169873551615	0.01472660689323266	0.1351667177722463	0.34331544366706523	0.10562672089293282	0.06899017693587169	0.37061954305075717	0.07327731932381468
TMEM30B_TMEM30A	0.050423713772604434	0.825725191146127	0.6037951955528491	0.03724493135531763	0.6465032771157373	0.5777651760772392	0.16435577590437522	0.9174724346068078	0.7453529742563666	0.13935751682215655	0.8013217514190245	0.7430838576077538
TMEM39B_TMEM39A	0.21779675344932914	0.20540367826134887	0.49522733107562966	0.3890134057491404	0.19141121993691101	0.1628900414300871	0.4049289820447816	0.3932449602401289	0.6761716949138311	0.6016273392216435	0.38282243987382203	0.3438048005594051
TMEM50B_TMEM50A	8.414369521277232e-4	0.0016007767863377704	0.043557547081850674	0.0033476137726657544	0.016979611036464743	0.17876760930318938	0.013131516071084166	0.02169473802536715	0.14566322563086426	0.028975144418871654	0.08968717624389069	0.3675262227191319
TMEM55B_TMEM55A	0.42067982645413604	0.2545027666308148	0.060288283423822975	0.552242426345903	0.31669748672455417	0.07352354044618065	0.6190003160682288	0.4465721458768982	0.17895369431278865	0.7245983428487645	0.5338762869497394	0.2080473809328738
TMEM63B_TMEM63A	0.6890252677826819	0.48590944376465006	0.23381721427634133	0.4734117870369824	0.16324271366239132	0.46897712907035366	0.8120091828560211	0.6846603653592197	0.43550041718739885	0.669799643747379	0.3488381640503383	0.6608022475273109
